order_id,order_date,ship_date,customer_name,segment,country,city,state,region,category,sub_category,product_name,sales,quantity,discount,profit
ORD03816,2024-09-10,2024-09-13,Amy White,Corporate,India,Bangalore,Delhi,East,Technology,Printer,Printer Pro,3124.8,9,0.23,1012.74
ORD03817,2025-05-01,2025-05-06,Sabrina Miller,Consumer,India,Ahmedabad,Maharashtra,East,Office Supplies,Notebook,Notebook Max,497.81,1,0.15,4.38
ORD03818,2024-04-28,2024-05-05,Kerri Beltran,Consumer,India,Surat,Delhi,North,Technology,Mouse,Mouse Plus,3730.67,5,0.1,830.3
ORD03819,2024-10-15,2024-10-22,Breanna Woods,Home Office,India,Delhi,Delhi,South,Furniture,Sofa,Sofa Max,2524.71,2,0.23,876.62
ORD03820,2023-09-15,2023-09-20,Ashley Wade,Consumer,India,Surat,Gujarat,West,Technology,Keyboard,Keyboard Max,4117.01,4,0.04,886.7
ORD03821,2023-09-23,2023-09-28,Amber Brock,Home Office,India,Delhi,Karnataka,South,Office Supplies,Pen,Pen Max,3730.87,1,0.29,-368.25
ORD03822,2024-03-01,2024-03-04,Robert Thornton,Home Office,India,Delhi,Maharashtra,South,Furniture,Table,Table Max,3414.63,1,0.05,1194.75
ORD03823,2023-06-01,2023-06-07,Katie Taylor,Corporate,India,Ahmedabad,Maharashtra,East,Furniture,Sofa,Sofa Plus,2047.13,3,0.18,299.45
ORD03824,2023-06-30,2023-07-03,Thomas Hughes MD,Consumer,India,Delhi,Maharashtra,South,Technology,Keyboard,Keyboard Lite,3406.15,4,0.28,969.08
ORD03825,2023-03-31,2023-04-03,Ryan Jones,Consumer,India,Surat,Maharashtra,East,Office Supplies,Paper,Paper Max,3664.6,5,0.16,-86.99
ORD03826,2023-11-11,2023-11-13,Mrs. Kristen Banks,Consumer,India,Ahmedabad,Karnataka,North,Office Supplies,Stapler,Stapler Pro,1319.53,6,0.28,421.94
ORD03827,2023-02-04,2023-02-05,Mrs. Ashlee Davis,Corporate,India,Surat,Maharashtra,East,Technology,Printer,Printer Pro,1368.39,9,0.27,-53.58
ORD03828,2023-03-15,2023-03-22,Donna Gibson,Home Office,India,Surat,Maharashtra,East,Office Supplies,Stapler,Stapler Max,1901.53,9,0.24,648.6
ORD03829,2024-05-06,2024-05-11,Pamela Frank,Home Office,India,Mumbai,Maharashtra,West,Furniture,Desk,Desk Max,1884.64,9,0.02,464.68
ORD03830,2023-03-28,2023-03-29,Paul Long,Consumer,India,Bangalore,Gujarat,West,Office Supplies,Stapler,Stapler Plus,4377.44,6,0.15,1451.35
ORD03831,2023-01-02,2023-01-07,Jennifer Martinez,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Desk,Desk Max,3385.29,1,0.09,356.06
ORD03832,2025-04-24,2025-04-30,Angela Ibarra,Home Office,India,Ahmedabad,Karnataka,East,Technology,Keyboard,Keyboard Lite,4201.93,6,0.23,555.16
ORD03833,2023-09-30,2023-10-02,Sandra Payne,Consumer,India,Ahmedabad,Karnataka,South,Office Supplies,Stapler,Stapler Pro,1049.68,5,0.05,14.09
ORD03834,2023-03-18,2023-03-25,Samuel Blackwell,Home Office,India,Surat,Karnataka,South,Office Supplies,Pen,Pen Max,2176.45,10,0.14,610.74
ORD03835,2023-07-06,2023-07-13,Barbara Mcintosh,Consumer,India,Bangalore,Karnataka,North,Office Supplies,Pen,Pen Plus,1541.05,3,0.25,522.66
ORD03836,2023-11-20,2023-11-25,Corey Estrada,Consumer,India,Mumbai,Delhi,East,Technology,Mouse,Mouse Plus,2085.23,2,0.08,463.12
ORD03837,2023-11-16,2023-11-18,David Walters,Home Office,India,Ahmedabad,Gujarat,North,Technology,Keyboard,Keyboard Pro,1471.86,1,0.04,310.72
ORD03838,2025-07-05,2025-07-10,Derrick Rich,Corporate,India,Surat,Delhi,North,Technology,Mouse,Mouse Lite,4694.31,3,0.16,950.29
ORD03839,2024-04-22,2024-04-25,Kristina Gomez,Consumer,India,Delhi,Karnataka,South,Office Supplies,Pen,Pen Max,1189.75,3,0.18,402.05
ORD03840,2024-07-16,2024-07-20,Rita Walker,Home Office,India,Bangalore,Karnataka,West,Office Supplies,File,File Max,3689.5,7,0.09,1124.65
ORD03841,2023-05-22,2023-05-25,Joyce Scott,Home Office,India,Ahmedabad,Karnataka,South,Technology,Monitor,Monitor Plus,67.21,4,0.0,7.34
ORD03842,2023-09-21,2023-09-25,Arthur Hall,Corporate,India,Surat,Karnataka,North,Furniture,Chair,Chair Lite,4744.65,2,0.22,239.42
ORD03843,2025-05-29,2025-05-31,Samuel Rich,Home Office,India,Bangalore,Karnataka,West,Office Supplies,Notebook,Notebook Lite,2959.11,5,0.1,500.68
ORD03844,2024-01-09,2024-01-15,Stephanie Ferguson,Consumer,India,Bangalore,Maharashtra,South,Technology,Printer,Printer Plus,1538.59,9,0.05,39.56
ORD03845,2024-04-01,2024-04-03,Mary Kelly,Corporate,India,Surat,Maharashtra,South,Technology,Printer,Printer Max,2634.12,2,0.06,849.41
ORD03846,2025-02-27,2025-03-01,Lee Saunders,Corporate,India,Ahmedabad,Gujarat,East,Office Supplies,Pen,Pen Max,2452.46,1,0.23,705.84
ORD03847,2024-09-29,2024-10-02,Karen Harrison,Corporate,India,Delhi,Karnataka,North,Technology,Mouse,Mouse Plus,4625.99,3,0.18,-140.26
ORD03848,2024-12-14,2024-12-15,Tammy Anderson,Consumer,India,Surat,Karnataka,East,Office Supplies,Notebook,Notebook Pro,1433.73,3,0.21,252.51
ORD03849,2024-12-01,2024-12-06,Sarah Cooper,Home Office,India,Bangalore,Delhi,North,Furniture,Table,Table Pro,4104.05,4,0.06,554.17
ORD03850,2023-03-08,2023-03-13,Katelyn Krause,Home Office,India,Mumbai,Gujarat,South,Furniture,Table,Table Max,3213.09,5,0.1,375.93
ORD03851,2024-04-05,2024-04-07,Maureen Johnson,Home Office,India,Delhi,Gujarat,West,Furniture,Table,Table Max,3718.24,4,0.0,434.75
ORD03852,2025-03-17,2025-03-23,Joshua James,Consumer,India,Bangalore,Gujarat,East,Office Supplies,Paper,Paper Plus,2309.08,8,0.22,551.76
ORD03853,2025-02-18,2025-02-25,Dr. Elizabeth Harrison,Consumer,India,Surat,Karnataka,North,Office Supplies,Paper,Paper Plus,1847.14,9,0.19,131.97
ORD03854,2025-01-25,2025-02-01,Carrie Mcdonald,Consumer,India,Ahmedabad,Delhi,East,Furniture,Table,Table Lite,4018.73,5,0.27,-215.06
ORD03855,2023-05-27,2023-05-29,Ann Nguyen,Home Office,India,Ahmedabad,Delhi,North,Technology,Keyboard,Keyboard Max,2142.96,7,0.13,650.08
ORD03856,2024-09-10,2024-09-14,Julia Brown,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,Stapler,Stapler Pro,225.24,4,0.13,4.5
ORD03857,2024-07-08,2024-07-15,Nicholas Turner,Consumer,India,Mumbai,Maharashtra,East,Furniture,Sofa,Sofa Pro,3646.02,4,0.04,304.77
ORD03858,2025-09-06,2025-09-07,Donna Bartlett,Home Office,India,Ahmedabad,Delhi,West,Office Supplies,Notebook,Notebook Plus,1758.89,5,0.06,-81.1
ORD03859,2025-01-17,2025-01-19,Kelsey Hartman,Corporate,India,Surat,Karnataka,East,Office Supplies,Pen,Pen Lite,3646.7,2,0.22,-58.89
ORD03860,2025-08-07,2025-08-08,Tanya Montoya,Corporate,India,Surat,Gujarat,West,Furniture,Desk,Desk Pro,2202.59,7,0.09,-58.38
ORD03861,2023-06-12,2023-06-18,Barbara Brandt,Corporate,India,Mumbai,Gujarat,East,Furniture,Bookshelf,Bookshelf Lite,246.98,2,0.22,-12.57
ORD03862,2023-09-21,2023-09-22,Levi Dixon,Home Office,India,Ahmedabad,Gujarat,East,Office Supplies,Paper,Paper Max,606.73,9,0.14,134.94
ORD03863,2023-04-22,2023-04-28,Douglas Ryan,Home Office,India,Ahmedabad,Delhi,South,Office Supplies,Pen,Pen Pro,4846.28,1,0.13,1038.97
ORD03864,2024-03-01,2024-03-02,Joseph Carter,Consumer,India,Surat,Gujarat,North,Furniture,Bookshelf,Bookshelf Lite,3579.06,7,0.09,1072.57
ORD03865,2024-02-28,2024-02-29,James Scott,Consumer,India,Mumbai,Karnataka,East,Technology,Keyboard,Keyboard Pro,194.65,6,0.11,-18.65
ORD03866,2023-02-01,2023-02-08,Eric Gray,Corporate,India,Bangalore,Maharashtra,East,Furniture,Desk,Desk Pro,2181.73,6,0.19,44.23
ORD03867,2023-02-13,2023-02-18,Sarah Long,Corporate,India,Ahmedabad,Maharashtra,North,Furniture,Desk,Desk Max,1788.34,5,0.22,570.66
ORD03868,2025-03-06,2025-03-07,Olivia Robinson,Home Office,India,Delhi,Maharashtra,West,Technology,Printer,Printer Pro,568.35,6,0.04,-36.56
ORD03869,2025-01-27,2025-02-01,Matthew Mills,Corporate,India,Mumbai,Gujarat,East,Furniture,Table,Table Lite,1004.4,2,0.01,-52.96
ORD03870,2024-12-13,2024-12-15,Christopher Harvey,Consumer,India,Surat,Maharashtra,North,Technology,Keyboard,Keyboard Lite,651.36,1,0.15,81.2
ORD03871,2023-03-07,2023-03-12,Shawn Baker,Consumer,India,Mumbai,Gujarat,West,Technology,Keyboard,Keyboard Pro,3257.36,5,0.1,736.4
ORD03872,2025-05-27,2025-06-02,Michael Maddox,Consumer,India,Delhi,Gujarat,North,Office Supplies,File,File Pro,2985.26,6,0.23,10.77
ORD03873,2024-05-01,2024-05-08,Michael Foster,Home Office,India,Mumbai,Gujarat,North,Office Supplies,File,File Pro,418.14,10,0.29,135.8
ORD03874,2025-07-14,2025-07-20,Paul Stone,Home Office,India,Surat,Karnataka,East,Technology,Printer,Printer Pro,597.45,10,0.04,128.67
ORD03875,2024-06-10,2024-06-15,Levi Davis,Home Office,India,Mumbai,Gujarat,South,Furniture,Bookshelf,Bookshelf Lite,792.61,6,0.08,-10.88
ORD03876,2023-12-22,2023-12-26,Angel French,Corporate,India,Mumbai,Gujarat,North,Furniture,Sofa,Sofa Pro,1252.1,7,0.19,356.1
ORD03877,2023-12-17,2023-12-22,Kenneth Mccall,Corporate,India,Surat,Gujarat,West,Furniture,Chair,Chair Lite,3220.69,3,0.21,356.68
ORD03878,2025-11-24,2025-11-26,Megan Hahn,Corporate,India,Ahmedabad,Maharashtra,East,Furniture,Desk,Desk Pro,3332.95,8,0.14,-233.33
ORD03879,2024-04-01,2024-04-07,Andrea Figueroa,Corporate,India,Delhi,Maharashtra,North,Office Supplies,File,File Plus,1824.63,4,0.06,443.18
ORD03880,2025-06-04,2025-06-08,Bailey Hernandez,Corporate,India,Surat,Delhi,North,Office Supplies,Notebook,Notebook Plus,465.29,7,0.19,-43.15
ORD03881,2023-04-29,2023-05-05,James Garrett,Consumer,India,Ahmedabad,Gujarat,East,Furniture,Desk,Desk Pro,2833.15,7,0.29,256.32
ORD03882,2023-02-25,2023-03-03,Angela Hodge,Corporate,India,Ahmedabad,Karnataka,South,Office Supplies,Notebook,Notebook Plus,2861.53,8,0.12,336.32
ORD03883,2024-12-10,2024-12-11,Mark Lopez,Consumer,India,Mumbai,Delhi,North,Technology,Printer,Printer Pro,1986.09,7,0.19,242.21
ORD03884,2024-11-26,2024-12-03,Jason Thomas,Corporate,India,Bangalore,Maharashtra,East,Office Supplies,Pen,Pen Pro,4611.22,10,0.02,-8.53
ORD03885,2025-10-31,2025-11-07,Brianna Mccarty,Corporate,India,Ahmedabad,Delhi,North,Office Supplies,File,File Plus,226.48,6,0.27,71.94
ORD03886,2025-05-05,2025-05-06,Mary Kidd,Home Office,India,Bangalore,Gujarat,West,Furniture,Table,Table Lite,1992.57,6,0.0,-37.81
ORD03887,2023-08-29,2023-09-05,Rebecca Morgan,Home Office,India,Bangalore,Maharashtra,West,Technology,Printer,Printer Lite,3170.22,2,0.22,967.08
ORD03888,2023-01-30,2023-02-01,Richard Lewis,Home Office,India,Ahmedabad,Gujarat,West,Office Supplies,Paper,Paper Lite,712.96,2,0.13,18.24
ORD03889,2025-01-30,2025-01-31,Holly White,Corporate,India,Surat,Gujarat,East,Furniture,Sofa,Sofa Lite,4846.77,1,0.08,1316.27
ORD03890,2023-12-30,2024-01-04,Luis Moore,Consumer,India,Surat,Gujarat,South,Furniture,Table,Table Lite,1645.1,9,0.07,249.28
ORD03891,2025-05-29,2025-06-02,Rebecca Taylor,Consumer,India,Mumbai,Gujarat,East,Furniture,Sofa,Sofa Plus,4259.11,7,0.14,277.91
ORD03892,2024-08-05,2024-08-07,Virginia Mendoza,Consumer,India,Ahmedabad,Karnataka,North,Furniture,Desk,Desk Pro,3012.36,3,0.15,401.11
ORD03893,2023-07-02,2023-07-09,Patrick Christensen,Consumer,India,Bangalore,Maharashtra,South,Technology,Monitor,Monitor Max,60.55,1,0.07,-2.15
ORD03894,2023-01-20,2023-01-25,Daniel Barker,Home Office,India,Bangalore,Delhi,North,Technology,Monitor,Monitor Lite,3442.53,1,0.17,194.07
ORD03895,2023-02-07,2023-02-11,Megan May,Consumer,India,Mumbai,Maharashtra,East,Furniture,Chair,Chair Lite,4406.25,5,0.09,1335.57
ORD03896,2025-06-08,2025-06-14,Antonio Dixon,Corporate,India,Surat,Karnataka,North,Office Supplies,Pen,Pen Pro,749.49,3,0.3,157.71
ORD03897,2023-03-19,2023-03-21,Timothy Carter,Home Office,India,Mumbai,Karnataka,East,Furniture,Sofa,Sofa Max,3634.64,1,0.22,-68.93
ORD03898,2023-07-06,2023-07-12,Nathan Butler,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,Notebook,Notebook Lite,2675.49,6,0.11,343.04
ORD03899,2024-01-25,2024-01-30,Amanda Thomas,Corporate,India,Bangalore,Karnataka,West,Furniture,Sofa,Sofa Pro,4818.78,9,0.01,23.97
ORD03900,2024-09-13,2024-09-16,Rebecca Pacheco,Consumer,India,Delhi,Gujarat,North,Office Supplies,Paper,Paper Max,1158.1,4,0.2,284.56
ORD03901,2024-04-01,2024-04-08,Mary Sanders,Consumer,India,Ahmedabad,Maharashtra,East,Furniture,Sofa,Sofa Plus,3703.89,10,0.09,283.55
ORD03902,2023-02-02,2023-02-03,Tammie Wilson,Corporate,India,Surat,Maharashtra,East,Office Supplies,File,File Lite,834.32,10,0.05,99.49
ORD03903,2024-10-11,2024-10-12,Shawn Shields,Corporate,India,Delhi,Gujarat,West,Office Supplies,Pen,Pen Pro,3957.99,3,0.03,1054.47
ORD03904,2025-02-13,2025-02-17,Jennifer Burns,Home Office,India,Surat,Delhi,South,Technology,Laptop,Laptop Max,4374.84,9,0.27,440.11
ORD03905,2023-09-25,2023-10-02,Tina Carter,Home Office,India,Ahmedabad,Delhi,East,Furniture,Sofa,Sofa Max,2904.34,9,0.25,37.01
ORD03906,2025-03-28,2025-03-30,Caroline Jones,Corporate,India,Bangalore,Gujarat,North,Technology,Mouse,Mouse Max,2658.68,4,0.22,185.19
ORD03907,2025-12-23,2025-12-27,Rachel Bailey,Corporate,India,Surat,Maharashtra,South,Furniture,Bookshelf,Bookshelf Pro,4982.34,3,0.18,408.51
ORD03908,2023-02-15,2023-02-19,Jared Barnes,Consumer,India,Mumbai,Karnataka,West,Furniture,Table,Table Pro,132.44,10,0.24,-7.02
ORD03909,2023-05-08,2023-05-13,John Coleman,Corporate,India,Mumbai,Gujarat,South,Technology,Keyboard,Keyboard Plus,3568.4,4,0.27,26.54
ORD03910,2024-12-11,2024-12-14,Alexander Burch,Home Office,India,Bangalore,Gujarat,East,Office Supplies,Paper,Paper Lite,3780.18,9,0.06,946.68
ORD03911,2023-10-24,2023-10-27,Jennifer Sellers,Consumer,India,Surat,Delhi,North,Office Supplies,Paper,Paper Pro,166.99,5,0.07,46.74
ORD03912,2025-05-26,2025-05-30,Dustin Ramirez,Corporate,India,Surat,Delhi,West,Furniture,Bookshelf,Bookshelf Lite,2259.98,6,0.1,-190.84
ORD03913,2024-03-26,2024-03-30,Bradley Odonnell,Corporate,India,Surat,Delhi,West,Office Supplies,Pen,Pen Max,4300.21,4,0.07,322.83
ORD03914,2023-07-10,2023-07-17,Mark Peterson,Corporate,India,Ahmedabad,Delhi,South,Technology,Keyboard,Keyboard Max,2201.01,4,0.04,92.87
ORD03915,2025-05-03,2025-05-06,Gary Hall,Corporate,India,Mumbai,Karnataka,West,Office Supplies,Notebook,Notebook Plus,2751.1,2,0.13,-74.6
ORD03916,2023-05-20,2023-05-23,Angela Rocha,Corporate,India,Ahmedabad,Karnataka,East,Technology,Monitor,Monitor Pro,4358.51,7,0.01,530.3
ORD03917,2023-05-06,2023-05-13,Bruce Sanchez,Consumer,India,Mumbai,Karnataka,South,Office Supplies,Pen,Pen Lite,3655.63,3,0.1,747.47
ORD03918,2025-08-28,2025-09-01,Albert Medina,Corporate,India,Delhi,Gujarat,East,Office Supplies,Notebook,Notebook Max,2418.78,6,0.08,-95.95
ORD03919,2025-07-14,2025-07-17,Samuel Levine,Consumer,India,Delhi,Delhi,West,Technology,Mouse,Mouse Max,3310.52,1,0.23,461.04
ORD03920,2024-04-01,2024-04-07,Cynthia Parker,Corporate,India,Mumbai,Delhi,North,Technology,Printer,Printer Plus,1913.31,6,0.12,199.8
ORD03921,2025-11-10,2025-11-17,Kendra Martinez,Home Office,India,Mumbai,Delhi,South,Furniture,Bookshelf,Bookshelf Lite,4937.06,10,0.07,503.7
ORD03922,2023-12-14,2023-12-16,Michelle James,Corporate,India,Mumbai,Karnataka,West,Office Supplies,Paper,Paper Max,3444.9,10,0.08,-292.36
ORD03923,2023-01-23,2023-01-24,Brandon Herrera,Home Office,India,Surat,Karnataka,North,Office Supplies,Notebook,Notebook Max,4727.09,8,0.12,997.68
ORD03924,2024-11-09,2024-11-15,Dr. Jocelyn Farrell,Corporate,India,Bangalore,Maharashtra,East,Technology,Printer,Printer Max,776.39,9,0.14,219.78
ORD03925,2023-09-27,2023-10-04,Zachary Moore,Corporate,India,Mumbai,Delhi,South,Technology,Laptop,Laptop Max,2935.86,8,0.27,23.57
ORD03926,2024-06-15,2024-06-22,Joel Knight,Home Office,India,Delhi,Gujarat,West,Technology,Mouse,Mouse Lite,4443.76,1,0.09,404.12
ORD03927,2023-12-23,2023-12-27,Jane Brown,Corporate,India,Delhi,Karnataka,South,Technology,Keyboard,Keyboard Lite,869.51,8,0.24,-46.41
ORD03928,2024-11-30,2024-12-04,Mary Horne PhD,Consumer,India,Delhi,Karnataka,North,Office Supplies,Pen,Pen Plus,656.84,7,0.05,153.21
ORD03929,2025-10-11,2025-10-13,Preston Moyer,Consumer,India,Bangalore,Gujarat,West,Office Supplies,File,File Lite,362.13,1,0.21,123.71
ORD03930,2025-05-18,2025-05-20,Paul Ford,Home Office,India,Bangalore,Karnataka,West,Furniture,Chair,Chair Lite,1588.04,7,0.19,231.05
ORD03931,2025-10-25,2025-10-27,Amanda King,Consumer,India,Surat,Delhi,West,Technology,Laptop,Laptop Lite,941.78,8,0.17,172.46
ORD03932,2025-05-17,2025-05-21,Mitchell Williams,Consumer,India,Mumbai,Delhi,West,Office Supplies,File,File Plus,259.96,8,0.03,72.51
ORD03933,2025-01-28,2025-02-03,Morgan Camacho,Consumer,India,Ahmedabad,Maharashtra,East,Furniture,Desk,Desk Pro,904.04,6,0.3,152.73
ORD03934,2024-05-04,2024-05-07,Grace Edwards,Consumer,India,Ahmedabad,Delhi,East,Technology,Monitor,Monitor Plus,1738.54,3,0.3,200.37
ORD03935,2023-08-20,2023-08-27,Jenny Torres,Consumer,India,Delhi,Gujarat,West,Technology,Laptop,Laptop Lite,2850.66,2,0.13,718.32
ORD03936,2024-02-09,2024-02-16,John Figueroa,Corporate,India,Mumbai,Maharashtra,South,Furniture,Desk,Desk Plus,4358.97,4,0.03,1227.08
ORD03937,2023-11-27,2023-11-30,Kenneth Ortega,Consumer,India,Surat,Maharashtra,North,Furniture,Sofa,Sofa Pro,1645.85,1,0.26,547.16
ORD03938,2024-11-21,2024-11-24,Shannon Jackson,Consumer,India,Mumbai,Delhi,West,Technology,Mouse,Mouse Lite,3505.63,8,0.1,999.53
ORD03939,2023-07-15,2023-07-21,Joseph Walker,Home Office,India,Surat,Delhi,South,Technology,Mouse,Mouse Plus,4033.26,1,0.11,563.8
ORD03940,2024-06-28,2024-07-05,Mary Clark,Consumer,India,Delhi,Karnataka,South,Technology,Laptop,Laptop Lite,4617.72,6,0.09,345.21
ORD03941,2024-04-26,2024-04-30,Rebecca Bush,Corporate,India,Bangalore,Gujarat,North,Office Supplies,Stapler,Stapler Lite,3181.9,5,0.29,128.41
ORD03942,2025-04-24,2025-05-01,Jose Boyd,Corporate,India,Ahmedabad,Delhi,South,Technology,Mouse,Mouse Max,2269.93,4,0.17,420.37
ORD03943,2023-10-15,2023-10-22,Michele Dean,Corporate,India,Surat,Delhi,North,Technology,Printer,Printer Lite,428.03,10,0.25,8.5
ORD03944,2023-12-14,2023-12-15,Patrick Rice,Consumer,India,Ahmedabad,Maharashtra,North,Office Supplies,Stapler,Stapler Plus,2900.46,4,0.15,-114.64
ORD03945,2025-10-31,2025-11-02,Kurt Woods,Consumer,India,Mumbai,Gujarat,East,Office Supplies,Notebook,Notebook Max,2958.24,10,0.26,924.58
ORD03946,2025-05-22,2025-05-23,Deborah Salazar,Home Office,India,Ahmedabad,Maharashtra,North,Furniture,Desk,Desk Max,2201.15,1,0.22,747.68
ORD03947,2023-01-13,2023-01-20,Randy Gonzales,Consumer,India,Surat,Gujarat,East,Office Supplies,Pen,Pen Plus,4863.48,5,0.26,653.48
ORD03948,2023-01-02,2023-01-05,Cheryl Coleman,Consumer,India,Ahmedabad,Delhi,East,Technology,Monitor,Monitor Max,2493.32,4,0.06,575.75
ORD03949,2023-09-24,2023-09-29,David Phelps,Home Office,India,Delhi,Gujarat,North,Office Supplies,File,File Plus,455.91,8,0.18,153.16
ORD03950,2023-05-15,2023-05-19,Tyler Baker,Consumer,India,Mumbai,Delhi,South,Furniture,Sofa,Sofa Lite,3235.04,6,0.29,504.8
ORD03951,2023-02-25,2023-02-26,Monica Williams,Corporate,India,Surat,Karnataka,North,Technology,Printer,Printer Lite,2131.7,9,0.0,512.34
ORD03952,2024-09-05,2024-09-08,Walter Cook,Corporate,India,Surat,Maharashtra,North,Furniture,Table,Table Pro,3176.75,4,0.2,961.56
ORD03953,2023-03-10,2023-03-11,Gary Bullock,Consumer,India,Mumbai,Maharashtra,South,Office Supplies,Stapler,Stapler Max,1889.49,6,0.06,347.32
ORD03954,2024-09-23,2024-09-29,Alisha Owens,Home Office,India,Bangalore,Gujarat,East,Furniture,Table,Table Lite,4943.83,9,0.16,1415.45
ORD03955,2025-04-23,2025-04-26,Paul Vasquez,Consumer,India,Delhi,Maharashtra,South,Technology,Keyboard,Keyboard Max,2779.27,6,0.1,949.71
ORD03956,2025-07-11,2025-07-18,Vanessa Ramirez,Home Office,India,Surat,Delhi,South,Technology,Keyboard,Keyboard Pro,3974.51,5,0.03,1233.08
ORD03957,2024-04-25,2024-04-30,Donna Anderson,Corporate,India,Delhi,Karnataka,North,Office Supplies,Pen,Pen Max,3237.54,10,0.02,253.83
ORD03958,2025-11-05,2025-11-12,Alexandra Jenkins,Home Office,India,Ahmedabad,Delhi,South,Technology,Laptop,Laptop Max,1694.73,9,0.26,119.36
ORD03959,2023-01-29,2023-01-30,Alex Frazier,Consumer,India,Mumbai,Delhi,West,Technology,Printer,Printer Plus,4983.26,9,0.2,692.62
ORD03960,2023-04-03,2023-04-05,Thomas Ramos,Consumer,India,Surat,Gujarat,East,Office Supplies,File,File Lite,2417.38,4,0.14,-17.48
ORD03961,2025-11-29,2025-12-02,Jason Smith,Home Office,India,Ahmedabad,Maharashtra,East,Office Supplies,Paper,Paper Pro,1066.0,1,0.14,143.08
ORD03962,2024-12-15,2024-12-21,Mitchell Kim,Consumer,India,Bangalore,Gujarat,South,Office Supplies,File,File Lite,3286.46,5,0.0,-243.91
ORD03963,2023-03-10,2023-03-11,Zachary Small,Home Office,India,Ahmedabad,Maharashtra,South,Technology,Monitor,Monitor Max,234.16,5,0.15,14.29
ORD03964,2023-01-18,2023-01-25,Cory Ryan,Corporate,India,Surat,Karnataka,South,Office Supplies,Pen,Pen Max,3639.42,5,0.2,-93.04
ORD03965,2023-06-10,2023-06-13,Christopher Crawford,Home Office,India,Bangalore,Karnataka,North,Furniture,Desk,Desk Pro,1381.2,3,0.2,307.22
ORD03966,2024-01-26,2024-02-01,Miss Lisa Brown,Corporate,India,Delhi,Gujarat,North,Technology,Printer,Printer Pro,689.55,6,0.04,10.4
ORD03967,2024-04-24,2024-04-26,Lisa Smith,Consumer,India,Delhi,Gujarat,South,Furniture,Bookshelf,Bookshelf Pro,1289.95,1,0.18,306.05
ORD03968,2024-09-03,2024-09-08,Casey Cook,Home Office,India,Surat,Maharashtra,North,Furniture,Desk,Desk Pro,485.81,1,0.0,-34.53
ORD03969,2025-02-20,2025-02-23,Debbie Martin,Consumer,India,Surat,Maharashtra,West,Furniture,Desk,Desk Max,4909.62,7,0.2,1509.99
ORD03970,2024-05-08,2024-05-11,Brianna Salinas,Home Office,India,Delhi,Delhi,North,Technology,Keyboard,Keyboard Max,1443.68,3,0.05,183.91
ORD03971,2023-01-28,2023-01-31,Christine Perry,Home Office,India,Mumbai,Maharashtra,North,Technology,Printer,Printer Lite,3664.09,6,0.0,892.15
ORD03972,2025-03-24,2025-03-26,Malik Parsons,Home Office,India,Bangalore,Karnataka,South,Office Supplies,Notebook,Notebook Lite,1690.23,8,0.15,-103.78
ORD03973,2023-04-14,2023-04-21,Heather Calhoun,Corporate,India,Delhi,Gujarat,East,Furniture,Chair,Chair Max,4692.76,10,0.02,1552.67
ORD03974,2024-09-30,2024-10-05,Natalie Conway,Consumer,India,Mumbai,Maharashtra,South,Furniture,Chair,Chair Pro,1818.58,6,0.05,165.27
ORD03975,2023-09-20,2023-09-25,Christopher Johnson,Home Office,India,Surat,Gujarat,South,Furniture,Table,Table Pro,1562.15,5,0.23,180.89
ORD03976,2023-06-05,2023-06-11,Laura Ortega,Home Office,India,Surat,Delhi,South,Technology,Printer,Printer Pro,4649.43,3,0.12,1156.41
ORD03977,2025-10-01,2025-10-06,Ross Cox,Corporate,India,Surat,Delhi,South,Furniture,Sofa,Sofa Pro,3779.87,4,0.03,239.28
ORD03978,2023-10-11,2023-10-14,Ronald Foster,Consumer,India,Ahmedabad,Delhi,West,Technology,Laptop,Laptop Max,4256.8,4,0.0,-204.3
ORD03979,2023-06-21,2023-06-24,Jose Davis,Consumer,India,Mumbai,Delhi,South,Furniture,Table,Table Plus,1279.25,8,0.15,375.74
ORD03980,2023-02-18,2023-02-24,Ronald Johnson,Corporate,India,Bangalore,Karnataka,West,Furniture,Desk,Desk Plus,678.09,1,0.22,104.1
ORD03981,2025-06-12,2025-06-18,Mercedes Jordan,Corporate,India,Delhi,Delhi,West,Furniture,Desk,Desk Lite,3909.89,2,0.02,220.7
ORD03982,2025-04-05,2025-04-07,Lance Lewis,Corporate,India,Ahmedabad,Gujarat,East,Technology,Monitor,Monitor Lite,1127.94,7,0.15,367.15
ORD03983,2024-12-30,2025-01-05,Jamie Dean,Corporate,India,Ahmedabad,Delhi,South,Furniture,Chair,Chair Plus,960.87,1,0.03,-33.81
ORD03984,2024-04-02,2024-04-04,Mr. Cody Buckley,Corporate,India,Surat,Maharashtra,North,Office Supplies,Paper,Paper Lite,3262.28,3,0.06,483.99
ORD03985,2025-04-11,2025-04-17,Charles Melton,Corporate,India,Bangalore,Karnataka,North,Technology,Monitor,Monitor Lite,4319.78,8,0.09,165.57
ORD03986,2025-12-15,2025-12-22,Mr. Edward Clark,Consumer,India,Mumbai,Karnataka,West,Technology,Laptop,Laptop Plus,3602.03,6,0.27,923.25
